t x v E
 114.599 0.00304978 -0.000730358 9.8346e-06
 114.799 0.00289027 -0.000863018 9.09846e-06
 114.999 0.00270532 -0.000984514 8.28803e-06
 115.199 0.00249727 -0.00109387 7.43292e-06
 115.399 0.00226864 -0.00119023 6.56338e-06
 115.599 0.00202209 -0.00127291 5.70917e-06
 115.799 0.00176043 -0.00134137 4.89836e-06
 115.999 0.00148652 -0.00139519 4.15632e-06
 116.199 0.00120334 -0.00143416 3.50483e-06
 116.399 0.00091386 -0.00145816 2.96136e-06
 116.599 0.000621072 -0.00146726 2.53858e-06
 116.799 0.000327937 -0.00146167 2.24401e-06
 116.999 3.73623e-05 -0.00144172 2.07997e-06
 117.199 -0.000247828 -0.00140792 2.04365e-06
 117.399 -0.000524919 -0.00136085 2.12745e-06
 117.599 -0.000791332 -0.00130125 2.31946e-06
 117.799 -0.00104464 -0.00122996 2.60408e-06
 117.999 -0.0012826 -0.00114792 2.96277e-06
 118.199 -0.00150316 -0.00105614 3.37492e-06
 118.399 -0.00170448 -0.000955734 3.81868e-06
 118.599 -0.00188495 -0.000847861 4.27192e-06
 118.799 -0.00204321 -0.000733737 4.71306e-06
 118.999 -0.00217811 -0.000614614 5.12193e-06
 119.199 -0.0022888 -0.00049177 5.48046e-06
 119.399 -0.00237466 -0.000366493 5.77333e-06
 119.599 -0.00243533 -0.000240072 5.98844e-06
 119.799 -0.0024707 -0.000113779 6.11729e-06
 119.999 -0.00248093 1.11391e-05 6.15513e-06
 120.199 -0.00246641 0.000133473 6.10102e-06
 120.399 -0.00242779 0.000252064 5.9577e-06
 120.599 -0.00236591 0.000365814 5.73136e-06
 120.799 -0.00228186 0.000473692 5.43125e-06
 120.999 -0.00217689 0.000574749 5.06919e-06
 121.199 -0.00205247 0.000668118 4.65901e-06
 121.399 -0.00191021 0.00075303 4.21594e-06
 121.599 -0.00175187 0.00082881 3.75596e-06
 121.799 -0.00157933 0.000894892 3.29511e-06
 121.999 -0.00139459 0.000950812 2.84892e-06
 122.199 -0.00119971 0.000996219 2.43175e-06
 122.399 -0.000996817 0.00103087 2.05634e-06
 122.599 -0.000788084 0.00105464 1.73334e-06
 122.799 -0.000575688 0.00106751 1.47099e-06
 122.999 -0.000361803 0.00106956 1.27485e-06
 123.199 -0.000148574 0.00106099 1.14777e-06
 123.399 6.19026e-05 0.00104209 1.08978e-06
 123.599 0.000267599 0.00101326 1.0983e-06
 123.799 0.000466575 0.000974975 1.16827e-06
 123.999 0.000656996 0.000927804 1.29246e-06
 124.199 0.000837147 0.000872389 1.46188e-06
 124.399 0.00100545 0.000809442 1.66612e-06
 124.599 0.00116047 0.000739733 1.8939e-06
 124.799 0.00130095 0.000664087 2.13347e-06
 124.999 0.00142577 0.00058337 2.37314e-06
 125.199 0.00153402 0.00049848 2.60169e-06
 125.399 0.00162494 0.00041034 2.80882e-06
 125.599 0.001698 0.000319886 2.98552e-06
 125.799 0.00175281 0.000228058 3.12434e-06
 125.999 0.00178919 0.000135793 3.21965e-06
 126.199 0.00180716 4.40112e-05 3.26775e-06
 126.399 0.00180689 -4.63885e-05 3.267e-06
 126.599 0.00178875 -0.000134539 3.21773e-06
 126.799 0.00175328 -0.000219613 3.12222e-06
 126.999 0.00170116 -0.000300831 2.98446e-06
 127.199 0.00163325 -0.000377464 2.80999e-06
 127.399 0.00155053 -0.000448845 2.6056e-06
 127.599 0.0014541 -0.000514373 2.379e-06
 127.799 0.00134521 -0.000573515 2.1385e-06
 127.999 0.00122516 -0.000625813 1.89265e-06
 128.199 0.00109536 -0.000670884 1.6499e-06
 128.399 0.000957304 -0.000708426 1.4183e-06
 128.599 0.000812509 -0.000738217 1.20514e-06
 128.799 0.000662544 -0.000760115 1.01674e-06
 128.999 0.000508994 -0.00077406 8.58244e-07
 129.199 0.000353449 -0.000780072 7.33438e-07
 129.399 0.000197488 -0.000778247 6.4467e-07
 129.599 4.26615e-05 -0.000768761 5.92813e-07
 129.799 -0.000109521 -0.000751857 5.77283e-07
 129.999 -0.000257607 -0.00072785 5.96127e-07
 130.199 -0.000400213 -0.000697118 6.46144e-07
 130.399 -0.000536035 -0.000660099 7.23064e-07
 130.599 -0.000663866 -0.000617283 8.21756e-07
 130.799 -0.000782597 -0.000569208 9.36457e-07
 130.999 -0.000891237 -0.000516454 1.06103e-06
 131.199 -0.000988908 -0.000459636 1.1892e-06
 131.399 -0.00107486 -0.000399396 1.31485e-06
 131.599 -0.00114848 -0.000336398 1.43218e-06
 131.799 -0.00120928 -0.00027132 1.53598e-06
 131.999 -0.00125692 -0.000204846 1.6218e-06
 132.199 -0.00129117 -0.000137662 1.68608e-06
 132.399 -0.00131198 -7.04467e-05 1.72626e-06
 132.599 -0.0013194 -3.86535e-06 1.74082e-06
 132.799 -0.00131361 6.14359e-05 1.72935e-06
 132.999 -0.00129495 0.000124836 1.69247e-06
 133.199 -0.00126384 0.000185746 1.6318e-06
 133.399 -0.00122085 0.000243613 1.54983e-06
 133.599 -0.00116664 0.000297924 1.4498e-06
 133.799 -0.00110195 0.000348212 1.33555e-06
 133.999 -0.00102765 0.000394059 1.21134e-06
 134.199 -0.000944649 0.000435101 1.08167e-06
 134.399 -0.000853948 0.000471026 9.51094e-07
 134.599 -0.000756597 0.00050158 8.24021e-07
 134.799 -0.000653688 0.000526567 7.04581e-07
 134.999 -0.00054635 0.00054585 5.96451e-07
 135.199 -0.000435734 0.000559352 5.02738e-07
 135.399 -0.000322997 0.000567053 4.25876e-07
 135.599 -0.000209297 0.000568992 3.67557e-07
 135.799 -9.57781e-05 0.000565264 3.28697e-07
 135.999 1.64404e-05 0.000556018 3.09426e-07
 136.199 0.000126274 0.000541454 3.09118e-07
 136.399 0.000232684 0.000521823 3.26441e-07
 136.599 0.000334685 0.000497418 3.59439e-07
 136.799 0.000431355 0.000468576 4.05631e-07
 136.999 0.000521844 0.00043567 4.6213e-07
 137.199 0.000605379 0.000399105 5.25769e-07
 137.399 0.000681271 0.000359317 5.93239e-07
 137.599 0.000748921 0.000316762 6.61221e-07
 137.799 0.000807823 0.000271915 7.26516e-07
 137.999 0.000857567 0.000225267 7.86167e-07
 138.199 0.000897843 0.000177315 8.37563e-07
 138.399 0.00092844 0.000128557 8.78527e-07
 138.599 0.000949246 7.94937e-05 9.07387e-07
 138.799 0.00096025 3.06153e-05 9.23017e-07
 138.999 0.000961536 -1.75982e-05 9.24862e-07
 139.199 0.000953286 -6.46829e-05 9.12937e-07
 139.399 0.000935768 -0.000110195 8.87805e-07
 139.599 0.00090934 -0.000153717 8.50529e-07
 139.799 0.000874441 -0.000194855 8.02615e-07
 139.999 0.000831581 -0.000233252 7.45934e-07
 140.199 0.000781344 -0.000268581 6.82635e-07
 140.399 0.000724373 -0.000300553 6.15048e-07
 140.599 0.000661364 -0.000328919 5.4559e-07
 140.799 0.00059306 -0.00035347 4.76661e-07
 140.999 0.000520242 -0.000374038 4.10556e-07
 141.199 0.000443719 -0.000390498 3.49375e-07
 141.399 0.000364322 -0.00040277 2.94954e-07
 141.599 0.000282893 -0.000410814 2.48796e-07
 141.799 0.000200278 -0.000414635 2.12033e-07
 141.999 0.000117318 -0.000414279 1.8539e-07
 142.199 3.48394e-05 -0.000409831 1.69175e-07
 142.399 -4.63502e-05 -0.000401417 1.63284e-07
 142.599 -0.000125474 -0.000389199 1.6722e-07
 142.799 -0.000201789 -0.000373373 1.80126e-07
 142.999 -0.000274597 -0.000354166 2.00837e-07
 143.199 -0.000343247 -0.000331837 2.27934e-07
 143.399 -0.000407142 -0.000306666 2.59809e-07
 143.599 -0.000465745 -0.000278961 2.94737e-07
 143.799 -0.000518579 -0.000249044 3.30948e-07
 143.999 -0.000565238 -0.000217257 3.66694e-07
 144.199 -0.000605381 -0.000183949 4.00323e-07
 144.399 -0.00063874 -0.000149482 4.30334e-07
 144.599 -0.00066512 -0.000114218 4.5543e-07
 144.799 -0.000684398 -7.85222e-05 4.74567e-07
 144.999 -0.000696524 -4.27568e-05 4.86974e-07
 145.199 -0.00070152 -7.27653e-06 4.92183e-07
 145.399 -0.000699477 2.75731e-05 4.90028e-07
 145.599 -0.000690555 6.14599e-05 4.80644e-07
 145.799 -0.000674978 9.40678e-05 4.64445e-07
 145.999 -0.000653033 0.000125099 4.42102e-07
 146.199 -0.000625062 0.000154279 4.14505e-07
 146.399 -0.000591462 0.000181355 3.82717e-07
 146.599 -0.000552676 0.0002061 3.47928e-07
 146.799 -0.000509191 0.000228317 3.11404e-07
 146.999 -0.000461529 0.000247835 2.74431e-07
 147.199 -0.000410246 0.000264515 2.3827e-07
 147.399 -0.00035592 0.000278248 2.04101e-07
 147.599 -0.000299149 0.000288956 1.72986e-07
 147.799 -0.000240542 0.000296594 1.45829e-07
 147.999 -0.000180717 0.000301147 1.23348e-07
 148.199 -0.000120288 0.000302631 1.06055e-07
 148.399 -5.98665e-05 0.000301091 9.42398e-08
 148.599 -4.8738e-08 0.000296603 8.79735e-08
 148.799 5.8585e-05 0.00028927 8.71096e-08
 148.999 0.000115478 0.000279221 9.12997e-08
 149.199 0.000170102 0.000266609 1.00015e-07
 149.399 0.000221962 0.000251609 1.12574e-07
 149.599 0.0002706 0.000234417 1.28175e-07
 149.799 0.000315597 0.000215246 1.45932e-07
 149.999 0.000356581 0.000194326 1.64913e-07
 150.199 0.000393227 0.000171897 1.84176e-07
 150.399 0.000425256 0.000148212 2.0281e-07
 150.599 0.000452445 0.00012353 2.19966e-07
 150.799 0.00047462 9.81152e-05 2.3489e-07
 150.999 0.00049166 7.22326e-05 2.46947e-07
 151.199 0.000503499 4.6148e-05 2.55641e-07
 151.399 0.000510123 2.01234e-05 2.60631e-07
 151.599 0.00051157 -5.58501e-06 2.61735e-07
 151.799 0.000507927 -3.07291e-05 2.58934e-07
 151.999 0.000499332 -5.50713e-05 2.52365e-07
 152.199 0.000485967 -7.83867e-05 2.42308e-07
 152.399 0.00046806 -0.000100465 2.29173e-07
 152.599 0.000445876 -0.000121112 2.13474e-07
 152.799 0.000419722 -0.000140153 1.95809e-07
 152.999 0.000389933 -0.00015743 1.76832e-07
 153.199 0.000356877 -0.000172807 1.57223e-07
 153.399 0.000320945 -0.00018617 1.37665e-07
 153.599 0.000282549 -0.000197428 1.18812e-07
 153.799 0.000242119 -0.000206509 1.01267e-07
 153.999 0.000200094 -0.000213367 8.55632e-08
 154.199 0.000156922 -0.000217979 7.21394e-08
 154.399 0.000113052 -0.000220344 6.13321e-08
 154.599 6.89328e-05 -0.000220481 5.33638e-08
 154.799 2.50052e-05 -0.000218435 4.83393e-08
 154.999 -1.82999e-05 -0.000214269 4.62462e-08
 155.199 -6.05665e-05 -0.000208066 4.69596e-08
 155.399 -0.000101397 -0.000199927 5.02521e-08
 155.599 -0.000140416 -0.000189971 5.58057e-08
 155.799 -0.000177273 -0.000178334 6.32287e-08
 155.999 -0.000211647 -0.000165162 7.20731e-08
 156.199 -0.000243247 -0.000150618 8.18546e-08
 156.399 -0.000271814 -0.000134871 9.20732e-08
 156.599 -0.000297127 -0.000118103 1.02233e-07
 156.799 -0.000318999 -0.000100498 1.1186e-07
 156.999 -0.000337283 -8.2247e-05 1.20524e-07
 157.199 -0.000351868 -6.35441e-05 1.27849e-07
 157.399 -0.000362683 -4.4583e-05 1.33527e-07
 157.599 -0.000369697 -2.55563e-05 1.37329e-07
 157.799 -0.000372914 -6.65358e-06 1.39109e-07
 157.999 -0.000372379 1.19407e-05 1.38809e-07
 158.199 -0.00036817 3.00487e-05 1.36452e-07
 158.399 -0.000360403 4.75008e-05 1.32147e-07
 158.599 -0.000349225 6.41375e-05 1.26071e-07
 158.799 -0.000334813 7.98103e-05 1.18469e-07
 158.999 -0.000317374 9.43832e-05 1.09634e-07
 159.199 -0.000297141 0.000107734 9.98992e-08
 159.399 -0.000274369 0.000119754 8.96195e-08
 159.599 -0.000249334 0.000130352 7.91592e-08
 159.799 -0.000222328 0.000139451 6.88763e-08
 159.999 -0.000193658 0.00014699 5.91093e-08
 160.199 -0.000163639 0.000152925 5.01639e-08
 160.399 -0.000132596 0.00015723 4.23032e-08
 160.599 -0.000100856 0.000159895 3.57384e-08
 160.799 -6.87474e-05 0.000160925 3.06231e-08
 160.999 -3.6594e-05 0.000160343 2.70489e-08
 161.199 -4.71531e-06 0.000158186 2.5045e-08
 161.399 2.65788e-05 0.000154507 2.45788e-08
 161.599 5.69903e-05 0.000149372 2.55599e-08
 161.799 8.62359e-05 0.000142862 2.7846e-08
 161.999 0.000114049 0.000135067 3.12502e-08
 162.199 0.000140184 0.00012609 3.55501e-08
 162.399 0.000164414 0.000116044 4.0498e-08
 162.599 0.000186538 0.000105048 4.58314e-08
 162.799 0.000206378 9.32314e-05 5.12841e-08
 162.999 0.000223784 8.07263e-05 5.65962e-08
 163.199 0.000238632 6.76702e-05 6.15245e-08
 163.399 0.000250825 5.42033e-05 6.58512e-08
 163.599 0.000260295 4.04668e-05 6.93913e-08
 163.799 0.000267003 2.6602e-05 7.19984e-08
 163.999 0.000270937 1.27486e-05 7.35694e-08
 164.199 0.000272113 -9.56607e-07 7.40462e-08
 164.399 0.000270573 -1.4381e-05 7.34166e-08
 164.599 0.000266387 -2.73973e-05 7.17129e-08
 164.799 0.000259649 -3.98848e-05 6.90086e-08
 164.999 0.000250476 -5.17305e-05 6.54144e-08
 165.199 0.000239007 -6.28299e-05 6.1072e-08
 165.399 0.000225401 -7.3088e-05 5.61473e-08
 165.599 0.000209834 -8.24199e-05 5.08232e-08
 165.799 0.000192499 -9.07517e-05 4.52919e-08
 165.999 0.000173604 -9.80208e-05 3.97464e-08
 166.199 0.000153365 -0.000104176 3.43736e-08
 166.399 0.00013201 -0.000109179 2.93468e-08
 166.599 0.000109772 -0.000113003 2.48197e-08
 166.799 8.68886e-05 -0.000115634 2.09208e-08
 166.999 6.35985e-05 -0.000117068 1.77497e-08
 167.199 4.01405e-05 -0.000117316 1.53743e-08
 167.399 1.67499e-05 -0.000116398 1.38291e-08
 167.599 -6.34321e-06 -0.000114347 1.31156e-08
 167.799 -2.89163e-05 -0.000111206 1.32029e-08
 167.999 -5.07564e-05 -0.000107027 1.40309e-08
 168.199 -7.16619e-05 -0.000101871 1.55132e-08
 168.399 -9.14446e-05 -9.58105e-05 1.75418e-08
 168.599 -0.000109931 -8.89217e-05 1.99919e-08
 168.799 -0.000126964 -8.12897e-05 2.27278e-08
 168.999 -0.000142403 -7.30047e-05 2.56084e-08
 169.199 -0.000156128 -6.41616e-05 2.84928e-08
 169.399 -0.000168037 -5.48588e-05 3.1246e-08
 169.599 -0.000178048 -4.51975e-05 3.37439e-08
 169.799 -0.000186099 -3.52805e-05 3.58776e-08
 169.999 -0.00019215 -2.52108e-05 3.75572e-08
 170.199 -0.00019618 -1.50911e-05 3.87144e-08
 170.399 -0.00019819 -5.02249e-06 3.93044e-08
 170.599 -0.000198199 4.89643e-06 3.93069e-08
 170.799 -0.000196248 1.45705e-05 3.87254e-08
 170.999 -0.000192393 2.39089e-05 3.75868e-08
 171.199 -0.000186712 3.28258e-05 3.5939e-08
 171.399 -0.000179296 4.12415e-05 3.38481e-08
 171.599 -0.000170254 4.90825e-05 3.13955e-08
 171.799 -0.000159706 5.62827e-05 2.86738e-08
 171.999 -0.000147788 6.27836e-05 2.57829e-08
 172.199 -0.000134643 6.85347e-05 2.28257e-08
 172.399 -0.000120426 7.34939e-05 1.99039e-08
 172.599 -0.0001053 7.76279e-05 1.71142e-08
 172.799 -8.9432e-05 8.09121e-05 1.45449e-08
 172.999 -7.29932e-05 8.33309e-05 1.2272e-08
 173.199 -5.61578e-05 8.48774e-05 1.03579e-08
 173.398 -3.91003e-05 8.55537e-05 8.84827e-09
 173.598 -2.19937e-05 8.53702e-05 7.7718e-09
 173.798 -5.0083e-06 8.43459e-05 7.13931e-09
 173.998 1.16903e-05 8.25074e-05 6.94414e-09
 174.198 2.79427e-05 7.98892e-05 7.16308e-09
 174.398 4.35967e-05 7.65325e-05 7.7579e-09
 174.598 5.85096e-05 7.24852e-05 8.67748e-09
 174.798 7.25483e-05 6.7801e-05 9.86024e-09
 174.998 8.55914e-05 6.25388e-05 1.1237e-08
 175.198 9.75295e-05 5.67622e-05 1.2734e-08
 175.398 0.000108266 5.05384e-05 1.42758e-08
 175.598 0.00011772 4.39379e-05 1.57885e-08
 175.798 0.000125821 3.70335e-05 1.72025e-08
 175.998 0.000132518 2.98994e-05 1.84549e-08
 176.198 0.000137771 2.26108e-05 1.9492e-08
 176.398 0.000141557 1.52429e-05 2.02707e-08
 176.598 0.000143868 7.87005e-06 2.07598e-08
 176.798 0.000144709 5.65362e-07 2.09411e-08
 176.998 0.000144103 -6.60028e-06 2.08093e-08
 177.198 0.000142083 -1.35587e-05 2.03715e-08
 177.398 0.000138698 -2.02453e-05 1.96469e-08
 177.598 0.000134007 -2.65992e-05 1.86655e-08
 177.798 0.000128084 -3.25641e-05 1.74659e-08
 177.998 0.000121011 -3.80888e-05 1.60944e-08
 178.198 0.000112881 -4.31272e-05 1.46021e-08
 178.398 0.000103795 -4.76393e-05 1.3043e-08
 178.598 9.38626e-05 -5.15908e-05 1.14718e-08
 178.798 8.31982e-05 -5.49537e-05 9.94184e-09
 178.998 7.19219e-05 -5.77063e-05 8.50278e-09
 179.198 6.01574e-05 -5.98336e-05 7.19897e-09
 179.398 4.80307e-05 -6.13269e-05 6.06794e-09
 179.598 3.5669e-05 -6.2184e-05 5.13913e-09
 179.798 2.31993e-05 -6.24089e-05 4.43308e-09
 179.998 1.0747e-05 -6.2012e-05 3.96098e-09
 180.198 -1.56509e-06 -6.10095e-05 3.72461e-09
 180.398 -1.36179e-05 -5.94233e-05 3.71658e-09
 180.598 -2.52973e-05 -5.72807e-05 3.92103e-09
 180.798 -3.64952e-05 -5.46139e-05 4.31458e-09
 180.998 -4.71103e-05 -5.14596e-05 4.86748e-09
 181.198 -5.70492e-05 -4.78587e-05 5.54508e-09
 181.398 -6.6227e-05 -4.38557e-05 6.30934e-09
 181.598 -7.45679e-05 -3.94981e-05 7.12047e-09
 181.798 -8.2006e-05 -3.48361e-05 7.93853e-09
 181.998 -8.84855e-05 -2.99218e-05 8.72499e-09
 182.198 -9.39614e-05 -2.48088e-05 9.44422e-09
 182.398 -9.83994e-05 -1.95516e-05 1.00647e-08
 182.598 -0.000101776 -1.42051e-05 1.05602e-08
 182.798 -0.000104079 -8.82389e-06 1.09103e-08
 182.998 -0.000105307 -3.46199e-06 1.11015e-08
 183.198 -0.000105469 1.82798e-06 1.1127e-08
 183.398 -0.000104584 6.99512e-06 1.09867e-08
 183.598 -0.000102682 1.19908e-05 1.06874e-08
 183.798 -9.98021e-05 1.67688e-05 1.02417e-08
 183.998 -9.59919e-05 2.12864e-05 9.66757e-09
 184.198 -9.13076e-05 2.5504e-05 8.98753e-09
 184.398 -8.58127e-05 2.93858e-05 8.22735e-09
 184.598 -7.95778e-05 3.29e-05 7.41503e-09
 184.798 -7.26791e-05 3.60191e-05 6.57963e-09
 184.998 -6.51981e-05 3.87202e-05 5.75004e-09
 185.198 -5.72202e-05 4.09847e-05 4.9539e-09
 185.398 -4.88342e-05 4.2799e-05 4.21654e-09
 185.598 -4.01312e-05 4.4154e-05 3.56009e-09
 185.798 -3.12036e-05 4.50453e-05 3.00274e-09
 185.998 -2.2144e-05 4.54734e-05 2.55819e-09
 186.198 -1.30448e-05 4.54432e-05 2.23525e-09
 186.398 -3.99668e-06 4.4964e-05 2.03774e-09
 186.598 4.91179e-06 4.40495e-05 1.96449e-09
 186.798 1.35953e-05 4.27174e-05 2.00961e-09
 186.998 2.19723e-05 4.09891e-05 2.16288e-09
 187.198 2.99661e-05 3.88895e-05 2.41036e-09
 187.398 3.75052e-05 3.64467e-05 2.73501e-09
 187.598 4.4524e-05 3.36918e-05 3.11753e-09
 187.798 5.09633e-05 3.06582e-05 3.53719e-09
 187.998 5.6771e-05 2.73813e-05 3.97269e-09
 188.198 6.19021e-05 2.38985e-05 4.40301e-09
 188.398 6.63193e-05 2.02482e-05 4.80824e-09
 188.598 6.99929e-05 1.64699e-05 5.17026e-09
 188.798 7.29013e-05 1.26035e-05 5.47345e-09
 188.998 7.50311e-05 8.68893e-06 5.70516e-09
 189.198 7.63764e-05 4.76595e-06 5.85606e-09
 189.398 7.69395e-05 8.73501e-07 5.92045e-09
 189.598 7.67303e-05 -2.95051e-06 5.89625e-09
 189.798 7.57663e-05 -6.66962e-06 5.78501e-09
 189.998 7.40718e-05 -1.02491e-05 5.59167e-09
 190.198 7.16781e-05 -1.36563e-05 5.32425e-09
 190.398 6.86228e-05 -1.6861e-05 4.99338e-09
 190.598 6.49491e-05 -1.98354e-05 4.61183e-09
 190.798 6.07057e-05 -2.25547e-05 4.19389e-09
 190.998 5.59457e-05 -2.4997e-05 3.75477e-09
 191.198 5.07266e-05 -2.71437e-05 3.30997e-09
 191.398 4.5109e-05 -2.89793e-05 2.87462e-09
 191.598 3.91564e-05 -3.0492e-05 2.46298e-09
 191.798 3.29343e-05 -3.1673e-05 2.08785e-09
 191.998 2.65097e-05 -3.25174e-05 1.76014e-09
 192.198 1.995e-05 -3.30233e-05 1.48854e-09
 192.398 1.33228e-05 -3.31925e-05 1.27924e-09
 192.598 6.69508e-06 -3.30301e-05 1.13581e-09
 192.798 1.32362e-07 -3.25441e-05 1.05914e-09
 192.998 -6.30172e-06 -3.17458e-05 1.04751e-09
 193.198 -1.25461e-05 -3.06492e-05 1.09678e-09
 193.398 -1.85426e-05 -2.92712e-05 1.20063e-09
 193.598 -2.4237e-05 -2.76309e-05 1.3509e-09
 193.798 -2.95789e-05 -2.57498e-05 1.53796e-09
 193.998 -3.45224e-05 -2.36511e-05 1.75117e-09
 194.198 -3.90265e-05 -2.13601e-05 1.97932e-09
 194.398 -4.30554e-05 -1.89031e-05 2.2111e-09
 194.598 -4.65786e-05 -1.63078e-05 2.43551e-09
 194.798 -4.95712e-05 -1.36025e-05 2.64233e-09
 194.998 -5.20142e-05 -1.08163e-05 2.82247e-09
 195.198 -5.38942e-05 -7.97819e-06 2.96824e-09
 195.398 -5.52039e-05 -5.11738e-06 3.07366e-09
 195.598 -5.59416e-05 -2.2626e-06 3.13458e-09
 195.798 -5.61113e-05 5.58033e-07 3.14878e-09
 195.998 -5.57225e-05 3.3173e-06 3.116e-09
 196.198 -5.47902e-05 5.98911e-06 3.03783e-09
 196.398 -5.33343e-05 8.54877e-06 2.91763e-09
 196.598 -5.13797e-05 1.09732e-05 2.76028e-09
 196.798 -4.89555e-05 1.3241e-05 2.57197e-09
 196.998 -4.6095e-05 1.5333e-05 2.35985e-09
 197.198 -4.28352e-05 1.72318e-05 2.13179e-09
 197.398 -3.92162e-05 1.89226e-05 1.89597e-09
 197.598 -3.52809e-05 2.03927e-05 1.6606e-09
 197.798 -3.10745e-05 2.1632e-05 1.43357e-09
 197.998 -2.6644e-05 2.26328e-05 1.22214e-09
 198.198 -2.20376e-05 2.33898e-05 1.03274e-09
 198.398 -1.73045e-05 2.39005e-05 8.70678e-10
 198.598 -1.24939e-05 2.41646e-05 7.40025e-10
 198.798 -7.65496e-06 2.41844e-05 6.43485e-10
 198.998 -2.83611e-06 2.39646e-05 5.82348e-10
 199.198 1.91537e-06 2.35121e-05 5.56489e-10
 199.398 6.55382e-06 2.2836e-05 5.64435e-10
 199.598 1.10356e-05 2.19473e-05 6.0347e-10
 199.798 1.53194e-05 2.08592e-05 6.69791e-10
 199.998 1.93669e-05 1.95862e-05 7.58698e-10
